reading_id,session_id,food_id,food_type,timestamp,days_since_start,storage,mq135_baseline,mq3_baseline,mq135_mean,mq135_std,mq3_mean,mq3_std,fsr_median,temp_c,rh_pct,label,data_source,notes
0,2026-06-01_AM,APPLE_01,apple,2026-06-01T06:00:00,0.0,room,62,21,79,4.3,24,5.3,501,29.2,60.5,fresh,synthetic_v0,simulated; ranges are estimates
150,2026-06-05_AM,APPLE_05,apple,2026-06-05T06:00:00,4.0,room,77,35,102,5.3,37,4.8,471,27.8,56.8,fresh,synthetic_v0,simulated; ranges are estimates
151,2026-06-05_PM,APPLE_05,apple,2026-06-05T18:00:00,4.5,room,82,27,103,7.9,40,2.9,513,26.7,63.7,fresh,synthetic_v0,simulated; ranges are estimates
152,2026-06-06_AM,APPLE_05,apple,2026-06-06T06:00:00,5.0,room,81,28,88,2.5,29,4.2,434,29.7,59.9,fresh,synthetic_v0,simulated; ranges are estimates
153,2026-06-06_PM,APPLE_05,apple,2026-06-06T18:00:00,5.5,room,68,28,99,9.4,31,4.7,480,28.8,60.9,fresh,synthetic_v0,simulated; ranges are estimates
154,2026-06-07_AM,APPLE_05,apple,2026-06-07T06:00:00,6.0,room,79,31,89,6.7,36,4.3,436,27.1,59.8,fresh,synthetic_v0,simulated; ranges are estimates
155,2026-06-07_PM,APPLE_05,apple,2026-06-07T18:00:00,6.5,room,75,26,86,7.4,32,2.2,446,27.2,55.0,fresh,synthetic_v0,simulated; ranges are estimates
156,2026-06-08_AM,APPLE_05,apple,2026-06-08T06:00:00,7.0,room,83,30,128,5.9,45,7.0,306,28.2,60.5,ripe,synthetic_v0,simulated; ranges are estimates
157,2026-06-08_PM,APPLE_05,apple,2026-06-08T18:00:00,7.5,room,80,32,107,8.6,47,3.5,362,25.1,49.9,ripe,synthetic_v0,simulated; ranges are estimates
158,2026-06-09_AM,APPLE_05,apple,2026-06-09T06:00:00,8.0,room,67,29,112,8.4,39,3.7,433,24.8,64.9,ripe,synthetic_v0,simulated; ranges are estimates
159,2026-06-09_PM,APPLE_05,apple,2026-06-09T18:00:00,8.5,room,80,30,117,7.5,57,1.5,352,26.6,72.1,ripe,synthetic_v0,simulated; ranges are estimates
160,2026-06-10_AM,APPLE_05,apple,2026-06-10T06:00:00,9.0,room,77,32,127,5.5,44,1.5,445,26.8,64.4,ripe,synthetic_v0,simulated; ranges are estimates
161,2026-06-10_PM,APPLE_05,apple,2026-06-10T18:00:00,9.5,room,79,25,121,4.7,38,2.9,335,29.2,66.5,ripe,synthetic_v0,simulated; ranges are estimates
162,2026-06-11_AM,APPLE_05,apple,2026-06-11T06:00:00,10.0,room,77,29,185,4.1,60,3.0,215,26.3,61.3,overripe,synthetic_v0,simulated; ranges are estimates
163,2026-06-11_PM,APPLE_05,apple,2026-06-11T18:00:00,10.5,room,80,25,182,3.1,82,2.1,266,28.0,68.2,overripe,synthetic_v0,simulated; ranges are estimates
164,2026-06-12_AM,APPLE_05,apple,2026-06-12T06:00:00,11.0,room,68,31,203,4.6,75,3.8,291,25.6,41.2,overripe,synthetic_v0,simulated; ranges are estimates
165,2026-06-12_PM,APPLE_05,apple,2026-06-12T18:00:00,11.5,room,80,27,151,4.5,50,4.6,258,28.7,62.6,overripe,synthetic_v0,simulated; ranges are estimates
166,2026-06-13_AM,APPLE_05,apple,2026-06-13T06:00:00,12.0,room,76,35,153,8.5,81,1.9,316,27.5,70.9,overripe,synthetic_v0,simulated; ranges are estimates
167,2026-06-13_PM,APPLE_05,apple,2026-06-13T18:00:00,12.5,room,77,31,175,5.9,86,4.1,255,27.0,64.3,overripe,synthetic_v0,simulated; ranges are estimates
168,2026-06-14_AM,APPLE_05,apple,2026-06-14T06:00:00,13.0,room,86,24,339,6.1,110,5.1,159,29.8,61.5,rotten,synthetic_v0,simulated; ranges are estimates
169,2026-06-14_PM,APPLE_05,apple,2026-06-14T18:00:00,13.5,room,79,23,341,4.3,209,4.2,79,28.0,62.3,rotten,synthetic_v0,simulated; ranges are estimates
170,2026-06-15_AM,APPLE_05,apple,2026-06-15T06:00:00,14.0,room,77,24,378,3.1,150,4.8,124,24.4,65.2,rotten,synthetic_v0,simulated; ranges are estimates
171,2026-06-15_PM,APPLE_05,apple,2026-06-15T18:00:00,14.5,room,67,30,385,5.0,149,5.9,102,28.8,56.9,rotten,synthetic_v0,simulated; ranges are estimates
172,2026-06-16_AM,APPLE_05,apple,2026-06-16T06:00:00,15.0,room,70,25,329,6.3,58,7.6,166,26.3,59.2,rotten,synthetic_v0,simulated; ranges are estimates
173,2026-06-16_PM,APPLE_05,apple,2026-06-16T18:00:00,15.5,room,78,33,327,4.6,161,3.9,146,25.6,61.1,rotten,synthetic_v0,simulated; ranges are estimates
174,2026-06-17_AM,APPLE_05,apple,2026-06-17T06:00:00,16.0,room,71,28,183,4.5,205,3.6,149,25.7,51.8,rotten,synthetic_v0,simulated; ranges are estimates
175,2026-06-17_PM,APPLE_05,apple,2026-06-17T18:00:00,16.5,room,67,32,347,5.7,132,5.3,144,27.2,47.4,rotten,synthetic_v0,simulated; ranges are estimates
176,2026-06-01_AM,APPLE_06,apple,2026-06-01T06:00:00,0.0,room,68,32,72,5.0,35,4.2,477,24.5,61.9,fresh,synthetic_v0,simulated; ranges are estimates
177,2026-06-01_PM,APPLE_06,apple,2026-06-01T18:00:00,0.5,room,78,24,99,2.0,29,5.0,503,27.8,51.9,fresh,synthetic_v0,simulated; ranges are estimates
178,2026-06-02_AM,APPLE_06,apple,2026-06-02T06:00:00,1.0,room,72,24,82,8.1,27,1.9,467,27.0,75.4,fresh,synthetic_v0,simulated; ranges are estimates
179,2026-06-02_PM,APPLE_06,apple,2026-06-02T18:00:00,1.5,room,76,26,88,5.8,31,4.0,532,27.7,48.5,fresh,synthetic_v0,simulated; ranges are estimates
180,2026-06-03_AM,APPLE_06,apple,2026-06-03T06:00:00,2.0,room,71,29,77,6.2,31,3.4,491,30.2,64.1,fresh,synthetic_v0,simulated; ranges are estimates
181,2026-06-03_PM,APPLE_06,apple,2026-06-03T18:00:00,2.5,room,68,28,80,7.8,34,2.8,507,27.1,54.7,fresh,synthetic_v0,simulated; ranges are estimates
182,2026-06-04_AM,APPLE_06,apple,2026-06-04T06:00:00,3.0,room,72,30,88,3.9,36,4.1,638,26.2,53.8,fresh,synthetic_v0,simulated; ranges are estimates
183,2026-06-04_PM,APPLE_06,apple,2026-06-04T18:00:00,3.5,room,72,24,86,4.2,26,8.2,570,27.3,60.6,fresh,synthetic_v0,simulated; ranges are estimates
184,2026-06-05_AM,APPLE_06,apple,2026-06-05T06:00:00,4.0,room,71,33,89,6.4,36,2.3,466,30.2,66.5,fresh,synthetic_v0,simulated; ranges are estimates
185,2026-06-05_PM,APPLE_06,apple,2026-06-05T18:00:00,4.5,room,76,20,94,2.8,27,4.5,583,29.5,46.7,fresh,synthetic_v0,simulated; ranges are estimates
186,2026-06-06_AM,APPLE_06,apple,2026-06-06T06:00:00,5.0,room,77,29,88,5.3,30,3.8,515,27.2,56.5,fresh,synthetic_v0,simulated; ranges are estimates
187,2026-06-06_PM,APPLE_06,apple,2026-06-06T18:00:00,5.5,room,77,30,90,7.0,35,4.0,439,28.1,67.7,fresh,synthetic_v0,simulated; ranges are estimates
188,2026-06-07_AM,APPLE_06,apple,2026-06-07T06:00:00,6.0,room,70,23,84,5.1,25,5.0,538,29.4,63.9,fresh,synthetic_v0,simulated; ranges are estimates
189,2026-06-07_PM,APPLE_06,apple,2026-06-07T18:00:00,6.5,room,76,22,99,7.3,30,5.3,489,30.3,53.0,fresh,synthetic_v0,simulated; ranges are estimates
190,2026-06-08_AM,APPLE_06,apple,2026-06-08T06:00:00,7.0,room,77,31,90,7.2,32,4.1,550,28.3,57.9,fresh,synthetic_v0,simulated; ranges are estimates
191,2026-06-08_PM,APPLE_06,apple,2026-06-08T18:00:00,7.5,room,84,27,99,3.4,33,1.5,459,28.0,51.1,fresh,synthetic_v0,simulated; ranges are estimates
192,2026-06-09_AM,APPLE_06,apple,2026-06-09T06:00:00,8.0,room,76,32,108,7.3,43,4.7,404,27.0,58.7,ripe,synthetic_v0,simulated; ranges are estimates
193,2026-06-09_PM,APPLE_06,apple,2026-06-09T18:00:00,8.5,room,82,31,128,8.0,38,4.4,477,28.2,58.3,ripe,synthetic_v0,simulated; ranges are estimates
194,2026-06-10_AM,APPLE_06,apple,2026-06-10T06:00:00,9.0,room,81,29,120,4.8,42,2.2,393,26.4,45.4,ripe,synthetic_v0,simulated; ranges are estimates
195,2026-06-10_PM,APPLE_06,apple,2026-06-10T18:00:00,9.5,room,81,35,106,5.1,53,4.2,477,25.0,62.1,ripe,synthetic_v0,simulated; ranges are estimates
196,2026-06-11_AM,APPLE_06,apple,2026-06-11T06:00:00,10.0,room,73,31,95,4.4,43,2.3,460,24.8,57.9,ripe,synthetic_v0,simulated; ranges are estimates
197,2026-06-11_PM,APPLE_06,apple,2026-06-11T18:00:00,10.5,room,75,25,111,8.1,34,4.9,393,27.8,65.0,ripe,synthetic_v0,simulated; ranges are estimates
198,2026-06-12_AM,APPLE_06,apple,2026-06-12T06:00:00,11.0,room,72,30,158,4.4,61,4.8,305,28.8,36.7,overripe,synthetic_v0,simulated; ranges are estimates
199,2026-06-12_PM,APPLE_06,apple,2026-06-12T18:00:00,11.5,room,81,21,188,3.8,56,5.5,215,25.1,69.0,overripe,synthetic_v0,simulated; ranges are estimates
200,2026-06-13_AM,APPLE_06,apple,2026-06-13T06:00:00,12.0,room,75,26,146,7.5,49,1.5,325,27.4,53.1,overripe,synthetic_v0,simulated; ranges are estimates
201,2026-06-13_PM,APPLE_06,apple,2026-06-13T18:00:00,12.5,room,81,26,168,4.4,51,2.1,252,28.1,50.2,overripe,synthetic_v0,simulated; ranges are estimates
202,2026-06-14_AM,APPLE_06,apple,2026-06-14T06:00:00,13.0,room,65,29,111,4.3,55,7.0,241,28.1,62.0,overripe,synthetic_v0,simulated; ranges are estimates
203,2026-06-14_PM,APPLE_06,apple,2026-06-14T18:00:00,13.5,room,67,28,132,5.4,82,3.1,227,28.2,54.9,overripe,synthetic_v0,simulated; ranges are estimates
204,2026-06-15_AM,APPLE_06,apple,2026-06-15T06:00:00,14.0,room,72,29,212,5.8,149,3.4,153,29.2,58.1,rotten,synthetic_v0,simulated; ranges are estimates
205,2026-06-15_PM,APPLE_06,apple,2026-06-15T18:00:00,14.5,room,71,30,181,6.4,167,6.4,52,28.7,61.4,rotten,synthetic_v0,simulated; ranges are estimates
206,2026-06-16_AM,APPLE_06,apple,2026-06-16T06:00:00,15.0,room,69,29,238,6.4,97,2.8,128,26.8,49.1,rotten,synthetic_v0,simulated; ranges are estimates
207,2026-06-16_PM,APPLE_06,apple,2026-06-16T18:00:00,15.5,room,73,31,316,6.6,138,3.9,161,27.2,77.7,rotten,synthetic_v0,simulated; ranges are estimates
208,2026-06-17_AM,APPLE_06,apple,2026-06-17T06:00:00,16.0,room,68,27,277,8.2,137,3.9,76,26.3,69.5,rotten,synthetic_v0,simulated; ranges are estimates
209,2026-06-17_PM,APPLE_06,apple,2026-06-17T18:00:00,16.5,room,72,25,299,6.3,129,4.0,217,27.0,64.7,rotten,synthetic_v0,simulated; ranges are estimates
210,2026-06-01_AM,APPLE_07,apple,2026-06-01T06:00:00,0.0,room,70,21,76,6.4,25,3.3,431,30.0,56.1,fresh,synthetic_v0,simulated; ranges are estimates
211,2026-06-01_PM,APPLE_07,apple,2026-06-01T18:00:00,0.5,room,73,24,96,4.0,29,4.4,611,29.4,65.3,fresh,synthetic_v0,simulated; ranges are estimates
212,2026-06-02_AM,APPLE_07,apple,2026-06-02T06:00:00,1.0,room,79,23,86,7.0,24,4.2,594,26.3,66.1,fresh,synthetic_v0,simulated; ranges are estimates
213,2026-06-02_PM,APPLE_07,apple,2026-06-02T18:00:00,1.5,room,67,29,91,2.4,39,3.1,536,26.4,48.4,fresh,synthetic_v0,simulated; ranges are estimates
214,2026-06-03_AM,APPLE_07,apple,2026-06-03T06:00:00,2.0,room,80,27,98,7.9,30,4.0,552,28.8,58.4,fresh,synthetic_v0,simulated; ranges are estimates
215,2026-06-03_PM,APPLE_07,apple,2026-06-03T18:00:00,2.5,room,72,22,87,5.9,27,4.1,496,24.8,52.7,fresh,synthetic_v0,simulated; ranges are estimates
216,2026-06-04_AM,APPLE_07,apple,2026-06-04T06:00:00,3.0,room,76,28,85,7.6,32,3.9,612,27.3,55.0,fresh,synthetic_v0,simulated; ranges are estimates
217,2026-06-04_PM,APPLE_07,apple,2026-06-04T18:00:00,3.5,room,76,28,97,7.6,36,5.3,566,26.8,45.5,fresh,synthetic_v0,simulated; ranges are estimates
218,2026-06-05_AM,APPLE_07,apple,2026-06-05T06:00:00,4.0,room,82,28,87,5.4,30,3.2,599,30.1,51.6,fresh,synthetic_v0,simulated; ranges are estimates
219,2026-06-05_PM,APPLE_07,apple,2026-06-05T18:00:00,4.5,room,73,28,95,7.0,37,3.6,571,28.1,60.9,fresh,synthetic_v0,simulated; ranges are estimates
220,2026-06-06_AM,APPLE_07,apple,2026-06-06T06:00:00,5.0,room,78,31,97,6.1,34,4.0,520,28.3,77.7,fresh,synthetic_v0,simulated; ranges are estimates
221,2026-06-06_PM,APPLE_07,apple,2026-06-06T18:00:00,5.5,room,75,30,95,6.6,42,2.8,542,27.5,62.0,fresh,synthetic_v0,simulated; ranges are estimates
222,2026-06-07_AM,APPLE_07,apple,2026-06-07T06:00:00,6.0,room,81,30,105,11.4,33,4.6,544,26.9,54.4,fresh,synthetic_v0,simulated; ranges are estimates
223,2026-06-07_PM,APPLE_07,apple,2026-06-07T18:00:00,6.5,room,74,32,93,4.3,37,2.4,597,28.3,64.8,fresh,synthetic_v0,simulated; ranges are estimates
224,2026-06-08_AM,APPLE_07,apple,2026-06-08T06:00:00,7.0,room,79,27,99,4.1,28,6.0,535,29.0,64.8,fresh,synthetic_v0,simulated; ranges are estimates
225,2026-06-08_PM,APPLE_07,apple,2026-06-08T18:00:00,7.5,room,83,38,95,3.8,41,3.6,518,26.2,62.7,fresh,synthetic_v0,simulated; ranges are estimates
226,2026-06-09_AM,APPLE_07,apple,2026-06-09T06:00:00,8.0,room,78,31,97,10.2,35,4.4,542,25.2,52.0,fresh,synthetic_v0,simulated; ranges are estimates
227,2026-06-09_PM,APPLE_07,apple,2026-06-09T18:00:00,8.5,room,71,30,87,7.5,40,2.6,588,26.5,60.3,fresh,synthetic_v0,simulated; ranges are estimates
228,2026-06-10_AM,APPLE_07,apple,2026-06-10T06:00:00,9.0,room,78,24,93,4.4,27,3.2,550,27.7,60.7,fresh,synthetic_v0,simulated; ranges are estimates
229,2026-06-10_PM,APPLE_07,apple,2026-06-10T18:00:00,9.5,room,80,33,96,5.1,40,5.2,591,29.5,70.3,fresh,synthetic_v0,simulated; ranges are estimates
230,2026-06-11_AM,APPLE_07,apple,2026-06-11T06:00:00,10.0,room,84,27,100,4.7,31,1.8,556,28.1,53.9,fresh,synthetic_v0,simulated; ranges are estimates
231,2026-06-11_PM,APPLE_07,apple,2026-06-11T18:00:00,10.5,room,78,28,97,10.4,33,4.4,590,28.7,51.4,fresh,synthetic_v0,simulated; ranges are estimates
232,2026-06-12_AM,APPLE_07,apple,2026-06-12T06:00:00,11.0,room,71,35,107,5.8,42,2.6,439,27.5,69.8,ripe,synthetic_v0,simulated; ranges are estimates
233,2026-06-12_PM,APPLE_07,apple,2026-06-12T18:00:00,11.5,room,73,26,131,4.5,39,3.9,369,29.7,51.7,ripe,synthetic_v0,simulated; ranges are estimates
234,2026-06-13_AM,APPLE_07,apple,2026-06-13T06:00:00,12.0,room,75,32,92,6.7,50,4.4,387,29.6,64.4,ripe,synthetic_v0,simulated; ranges are estimates
235,2026-06-13_PM,APPLE_07,apple,2026-06-13T18:00:00,12.5,room,66,28,114,7.2,46,3.7,476,25.2,56.4,ripe,synthetic_v0,simulated; ranges are estimates
236,2026-06-14_AM,APPLE_07,apple,2026-06-14T06:00:00,13.0,room,76,27,131,2.0,44,2.1,446,30.8,55.6,ripe,synthetic_v0,simulated; ranges are estimates
237,2026-06-14_PM,APPLE_07,apple,2026-06-14T18:00:00,13.5,room,66,34,131,6.7,51,5.0,461,31.4,67.8,ripe,synthetic_v0,simulated; ranges are estimates
238,2026-06-15_AM,APPLE_07,apple,2026-06-15T06:00:00,14.0,room,66,31,128,8.3,50,5.4,421,31.9,54.0,ripe,synthetic_v0,simulated; ranges are estimates
239,2026-06-15_PM,APPLE_07,apple,2026-06-15T18:00:00,14.5,room,71,29,109,6.7,29,3.3,421,30.9,60.1,ripe,synthetic_v0,simulated; ranges are estimates
240,2026-06-16_AM,APPLE_07,apple,2026-06-16T06:00:00,15.0,room,76,30,134,6.1,44,4.7,502,28.5,57.7,ripe,synthetic_v0,simulated; ranges are estimates
241,2026-06-16_PM,APPLE_07,apple,2026-06-16T18:00:00,15.5,room,73,36,128,6.0,58,1.5,492,28.8,42.2,ripe,synthetic_v0,simulated; ranges are estimates
242,2026-06-17_AM,APPLE_07,apple,2026-06-17T06:00:00,16.0,room,75,29,208,6.5,60,3.9,223,27.3,60.7,overripe,synthetic_v0,simulated; ranges are estimates
243,2026-06-17_PM,APPLE_07,apple,2026-06-17T18:00:00,16.5,room,81,31,213,2.0,111,3.7,291,29.2,52.2,overripe,synthetic_v0,simulated; ranges are estimates
244,2026-06-18_AM,APPLE_07,apple,2026-06-18T06:00:00,17.0,room,67,26,213,7.2,88,3.9,333,28.3,50.5,overripe,synthetic_v0,simulated; ranges are estimates
245,2026-06-18_PM,APPLE_07,apple,2026-06-18T18:00:00,17.5,room,59,29,200,4.0,110,3.5,379,28.7,80.3,overripe,synthetic_v0,simulated; ranges are estimates
246,2026-06-19_AM,APPLE_07,apple,2026-06-19T06:00:00,18.0,room,72,31,168,3.8,62,3.6,340,27.8,72.7,overripe,synthetic_v0,simulated; ranges are estimates
247,2026-06-19_PM,APPLE_07,apple,2026-06-19T18:00:00,18.5,room,65,20,156,5.5,72,5.2,296,25.7,55.9,overripe,synthetic_v0,simulated; ranges are estimates
248,2026-06-20_AM,APPLE_07,apple,2026-06-20T06:00:00,19.0,room,68,25,181,5.9,187,1.5,206,29.1,46.7,rotten,synthetic_v0,simulated; ranges are estimates
249,2026-06-20_PM,APPLE_07,apple,2026-06-20T18:00:00,19.5,room,66,24,268,7.2,143,3.3,118,29.5,62.2,rotten,synthetic_v0,simulated; ranges are estimates
250,2026-06-21_AM,APPLE_07,apple,2026-06-21T06:00:00,20.0,room,61,24,172,2.0,166,3.2,132,26.6,72.6,rotten,synthetic_v0,simulated; ranges are estimates
251,2026-06-21_PM,APPLE_07,apple,2026-06-21T18:00:00,20.5,room,57,22,394,7.2,114,1.5,119,25.2,57.8,rotten,synthetic_v0,simulated; ranges are estimates
252,2026-06-01_AM,APPLE_08,apple,2026-06-01T06:00:00,0.0,room,78,23,96,8.1,31,2.5,463,28.2,58.1,fresh,synthetic_v0,simulated; ranges are estimates
253,2026-06-01_PM,APPLE_08,apple,2026-06-01T18:00:00,0.5,room,66,22,94,7.1,29,2.5,539,29.1,66.6,fresh,synthetic_v0,simulated; ranges are estimates
254,2026-06-02_AM,APPLE_08,apple,2026-06-02T06:00:00,1.0,room,82,25,97,4.9,30,3.4,575,28.8,53.4,fresh,synthetic_v0,simulated; ranges are estimates
255,2026-06-02_PM,APPLE_08,apple,2026-06-02T18:00:00,1.5,room,70,26,87,3.5,29,2.0,444,27.8,50.5,fresh,synthetic_v0,simulated; ranges are estimates
256,2026-06-03_AM,APPLE_08,apple,2026-06-03T06:00:00,2.0,room,70,24,85,6.0,31,3.3,567,27.4,62.6,fresh,synthetic_v0,simulated; ranges are estimates
257,2026-06-03_PM,APPLE_08,apple,2026-06-03T18:00:00,2.5,room,75,24,82,5.4,31,6.7,572,26.7,61.7,fresh,synthetic_v0,simulated; ranges are estimates
258,2026-06-04_AM,APPLE_08,apple,2026-06-04T06:00:00,3.0,room,74,27,91,8.8,31,4.0,576,29.2,54.4,fresh,synthetic_v0,simulated; ranges are estimates
259,2026-06-04_PM,APPLE_08,apple,2026-06-04T18:00:00,3.5,room,78,25,115,4.9,32,5.8,431,28.8,62.0,fresh,synthetic_v0,simulated; ranges are estimates
260,2026-06-05_AM,APPLE_08,apple,2026-06-05T06:00:00,4.0,room,80,29,106,6.7,35,5.4,608,27.5,55.2,fresh,synthetic_v0,simulated; ranges are estimates
261,2026-06-05_PM,APPLE_08,apple,2026-06-05T18:00:00,4.5,room,83,28,105,8.9,34,4.8,536,25.4,58.3,fresh,synthetic_v0,simulated; ranges are estimates
262,2026-06-06_AM,APPLE_08,apple,2026-06-06T06:00:00,5.0,room,84,28,89,5.9,36,3.4,568,29.6,55.7,fresh,synthetic_v0,simulated; ranges are estimates
263,2026-06-06_PM,APPLE_08,apple,2026-06-06T18:00:00,5.5,room,81,30,103,4.3,36,1.6,586,28.9,65.0,fresh,synthetic_v0,simulated; ranges are estimates
264,2026-06-07_AM,APPLE_08,apple,2026-06-07T06:00:00,6.0,room,79,30,95,5.0,35,3.5,533,31.0,46.1,fresh,synthetic_v0,simulated; ranges are estimates
265,2026-06-07_PM,APPLE_08,apple,2026-06-07T18:00:00,6.5,room,79,24,97,5.2,25,1.5,554,29.3,71.5,fresh,synthetic_v0,simulated; ranges are estimates
266,2026-06-08_AM,APPLE_08,apple,2026-06-08T06:00:00,7.0,room,84,30,102,8.3,37,2.6,616,28.3,63.5,fresh,synthetic_v0,simulated; ranges are estimates
267,2026-06-08_PM,APPLE_08,apple,2026-06-08T18:00:00,7.5,room,71,31,98,5.9,43,4.6,544,26.8,52.3,fresh,synthetic_v0,simulated; ranges are estimates
268,2026-06-09_AM,APPLE_08,apple,2026-06-09T06:00:00,8.0,room,83,34,94,6.7,40,4.7,531,29.5,60.7,fresh,synthetic_v0,simulated; ranges are estimates
269,2026-06-09_PM,APPLE_08,apple,2026-06-09T18:00:00,8.5,room,84,30,99,7.4,43,1.6,558,26.8,69.9,fresh,synthetic_v0,simulated; ranges are estimates
270,2026-06-10_AM,APPLE_08,apple,2026-06-10T06:00:00,9.0,room,79,24,104,5.8,26,4.3,603,29.8,52.8,fresh,synthetic_v0,simulated; ranges are estimates
271,2026-06-10_PM,APPLE_08,apple,2026-06-10T18:00:00,9.5,room,74,29,86,4.8,33,3.4,575,25.2,54.6,fresh,synthetic_v0,simulated; ranges are estimates
272,2026-06-11_AM,APPLE_08,apple,2026-06-11T06:00:00,10.0,room,77,33,120,4.6,57,6.3,391,28.3,55.6,ripe,synthetic_v0,simulated; ranges are estimates
273,2026-06-11_PM,APPLE_08,apple,2026-06-11T18:00:00,10.5,room,77,34,123,4.0,52,3.9,425,28.0,69.1,ripe,synthetic_v0,simulated; ranges are estimates
274,2026-06-12_AM,APPLE_08,apple,2026-06-12T06:00:00,11.0,room,81,29,132,7.2,47,3.9,396,26.5,52.3,ripe,synthetic_v0,simulated; ranges are estimates
275,2026-06-12_PM,APPLE_08,apple,2026-06-12T18:00:00,11.5,room,82,30,133,3.9,50,1.5,524,29.9,53.4,ripe,synthetic_v0,simulated; ranges are estimates
276,2026-06-13_AM,APPLE_08,apple,2026-06-13T06:00:00,12.0,room,75,28,133,6.9,37,2.5,413,26.9,57.2,ripe,synthetic_v0,simulated; ranges are estimates
277,2026-06-13_PM,APPLE_08,apple,2026-06-13T18:00:00,12.5,room,70,29,120,4.7,44,5.0,420,30.2,56.3,ripe,synthetic_v0,simulated; ranges are estimates
278,2026-06-14_AM,APPLE_08,apple,2026-06-14T06:00:00,13.0,room,76,29,206,2.5,116,4.7,311,29.8,58.2,overripe,synthetic_v0,simulated; ranges are estimates
279,2026-06-14_PM,APPLE_08,apple,2026-06-14T18:00:00,13.5,room,78,28,202,8.6,45,1.5,275,26.1,51.7,overripe,synthetic_v0,simulated; ranges are estimates
280,2026-06-15_AM,APPLE_08,apple,2026-06-15T06:00:00,14.0,room,72,28,233,6.3,102,4.6,311,26.7,66.9,overripe,synthetic_v0,simulated; ranges are estimates
281,2026-06-15_PM,APPLE_08,apple,2026-06-15T18:00:00,14.5,room,68,32,197,2.0,86,4.5,306,27.8,59.6,overripe,synthetic_v0,simulated; ranges are estimates
282,2026-06-16_AM,APPLE_08,apple,2026-06-16T06:00:00,15.0,room,74,29,240,6.2,163,4.2,147,29.6,51.3,rotten,synthetic_v0,simulated; ranges are estimates
283,2026-06-16_PM,APPLE_08,apple,2026-06-16T18:00:00,15.5,room,72,33,349,4.2,142,3.7,126,30.8,49.9,rotten,synthetic_v0,simulated; ranges are estimates
284,2026-06-17_AM,APPLE_08,apple,2026-06-17T06:00:00,16.0,room,65,25,469,5.2,140,2.6,142,27.6,79.7,rotten,synthetic_v0,simulated; ranges are estimates
285,2026-06-17_PM,APPLE_08,apple,2026-06-17T18:00:00,16.5,room,75,26,271,8.3,67,5.6,192,27.3,58.7,rotten,synthetic_v0,simulated; ranges are estimates
286,2026-06-01_AM,APPLE_09,apple,2026-06-01T06:00:00,0.0,room,70,28,79,7.5,33,5.3,599,27.0,47.1,fresh,synthetic_v0,simulated; ranges are estimates
287,2026-06-01_PM,APPLE_09,apple,2026-06-01T18:00:00,0.5,room,68,28,82,7.7,29,5.2,673,29.5,64.6,fresh,synthetic_v0,simulated; ranges are estimates
288,2026-06-02_AM,APPLE_09,apple,2026-06-02T06:00:00,1.0,room,71,25,84,5.1,34,4.7,611,26.5,72.0,fresh,synthetic_v0,simulated; ranges are estimates
289,2026-06-02_PM,APPLE_09,apple,2026-06-02T18:00:00,1.5,room,69,27,92,5.9,35,3.1,582,27.3,71.8,fresh,synthetic_v0,simulated; ranges are estimates
290,2026-06-03_AM,APPLE_09,apple,2026-06-03T06:00:00,2.0,room,73,24,86,7.1,30,3.6,617,28.9,54.9,fresh,synthetic_v0,simulated; ranges are estimates
291,2026-06-03_PM,APPLE_09,apple,2026-06-03T18:00:00,2.5,room,72,29,86,9.5,35,1.5,588,28.4,49.0,fresh,synthetic_v0,simulated; ranges are estimates
292,2026-06-04_AM,APPLE_09,apple,2026-06-04T06:00:00,3.0,room,72,26,86,4.9,28,1.8,582,29.2,66.0,fresh,synthetic_v0,simulated; ranges are estimates
293,2026-06-04_PM,APPLE_09,apple,2026-06-04T18:00:00,3.5,room,78,22,102,5.8,27,6.8,582,30.9,46.7,fresh,synthetic_v0,simulated; ranges are estimates
294,2026-06-05_AM,APPLE_09,apple,2026-06-05T06:00:00,4.0,room,86,25,108,7.0,30,3.8,530,28.8,61.8,fresh,synthetic_v0,simulated; ranges are estimates
295,2026-06-05_PM,APPLE_09,apple,2026-06-05T18:00:00,4.5,room,81,28,107,4.7,35,2.4,620,27.1,55.0,fresh,synthetic_v0,simulated; ranges are estimates
296,2026-06-06_AM,APPLE_09,apple,2026-06-06T06:00:00,5.0,room,80,31,95,6.5,38,2.8,653,30.4,59.5,fresh,synthetic_v0,simulated; ranges are estimates
297,2026-06-06_PM,APPLE_09,apple,2026-06-06T18:00:00,5.5,room,77,27,86,12.1,34,2.4,541,26.1,64.1,fresh,synthetic_v0,simulated; ranges are estimates
298,2026-06-07_AM,APPLE_09,apple,2026-06-07T06:00:00,6.0,room,84,29,104,3.9,29,1.5,547,28.2,42.1,fresh,synthetic_v0,simulated; ranges are estimates
299,2026-06-07_PM,APPLE_09,apple,2026-06-07T18:00:00,6.5,room,72,27,93,7.5,33,5.7,628,28.0,62.4,fresh,synthetic_v0,simulated; ranges are estimates
300,2026-06-08_AM,APPLE_09,apple,2026-06-08T06:00:00,7.0,room,80,30,94,6.8,32,3.9,539,27.0,54.7,fresh,synthetic_v0,simulated; ranges are estimates
