reading_id,session_id,food_id,food_type,timestamp,days_since_start,storage,mq135_baseline,mq3_baseline,mq135_mean,mq135_std,mq3_mean,mq3_std,fsr_median,temp_c,rh_pct,label,data_source,notes
0,2026-06-01_AM,APPLE_01,apple,2026-06-01T06:00:00,0.0,room,68,26,95,6.7,37,4.5,417,27.5,55.0,fresh,synthetic_v2,simulated; true spoil=0.24
149,2026-06-14_PM,APPLE_02,apple,2026-06-14T18:00:00,13.5,room,75,30,148,6.9,60,5.0,393,30.7,64.3,ripe,synthetic_v2,simulated; true spoil=0.45
150,2026-06-15_AM,APPLE_02,apple,2026-06-15T06:00:00,14.0,room,77,24,144,11.0,55,4.3,401,31.1,66.7,ripe,synthetic_v2,simulated; true spoil=0.47
151,2026-06-15_PM,APPLE_02,apple,2026-06-15T18:00:00,14.5,room,74,27,156,6.6,60,7.6,378,32.9,75.7,ripe,synthetic_v2,simulated; true spoil=0.47
152,2026-06-16_AM,APPLE_02,apple,2026-06-16T06:00:00,15.0,room,76,28,152,7.6,66,5.4,403,31.2,78.9,ripe,synthetic_v2,simulated; true spoil=0.48
153,2026-06-16_PM,APPLE_02,apple,2026-06-16T18:00:00,15.5,room,71,32,149,10.2,62,5.1,382,29.5,61.3,ripe,synthetic_v2,simulated; true spoil=0.48
154,2026-06-17_AM,APPLE_02,apple,2026-06-17T06:00:00,16.0,room,69,25,152,9.3,64,6.9,362,31.5,66.0,ripe,synthetic_v2,simulated; true spoil=0.50
155,2026-06-17_PM,APPLE_02,apple,2026-06-17T18:00:00,16.5,room,74,33,154,9.5,65,4.7,362,30.7,71.1,ripe,synthetic_v2,simulated; true spoil=0.50
156,2026-06-18_AM,APPLE_02,apple,2026-06-18T06:00:00,17.0,room,70,26,161,9.1,65,4.2,373,30.7,68.3,ripe,synthetic_v2,simulated; true spoil=0.52
157,2026-06-18_PM,APPLE_02,apple,2026-06-18T18:00:00,17.5,room,70,25,157,8.5,60,4.6,371,30.7,62.9,ripe,synthetic_v2,simulated; true spoil=0.52
158,2026-06-19_AM,APPLE_02,apple,2026-06-19T06:00:00,18.0,room,72,26,162,6.7,70,7.9,344,31.3,74.2,ripe,synthetic_v2,simulated; true spoil=0.53
159,2026-06-19_PM,APPLE_02,apple,2026-06-19T18:00:00,18.5,room,63,26,157,10.2,66,5.8,363,32.4,64.8,ripe,synthetic_v2,simulated; true spoil=0.53
160,2026-06-20_AM,APPLE_02,apple,2026-06-20T06:00:00,19.0,room,70,25,167,10.4,61,5.4,340,31.6,66.3,overripe,synthetic_v2,simulated; true spoil=0.55
161,2026-06-20_PM,APPLE_02,apple,2026-06-20T18:00:00,19.5,room,68,26,159,8.6,65,5.8,364,29.4,68.1,overripe,synthetic_v2,simulated; true spoil=0.55
162,2026-06-21_AM,APPLE_02,apple,2026-06-21T06:00:00,20.0,room,63,24,163,9.0,67,5.4,347,29.9,83.0,overripe,synthetic_v2,simulated; true spoil=0.56
163,2026-06-21_PM,APPLE_02,apple,2026-06-21T18:00:00,20.5,room,70,27,165,11.5,70,6.3,334,29.6,73.4,overripe,synthetic_v2,simulated; true spoil=0.56
164,2026-06-22_AM,APPLE_02,apple,2026-06-22T06:00:00,21.0,room,68,29,171,10.6,82,6.7,327,29.9,68.2,overripe,synthetic_v2,simulated; true spoil=0.58
165,2026-06-22_PM,APPLE_02,apple,2026-06-22T18:00:00,21.5,room,63,25,166,10.3,69,6.1,334,30.9,66.1,overripe,synthetic_v2,simulated; true spoil=0.58
166,2026-06-23_AM,APPLE_02,apple,2026-06-23T06:00:00,22.0,room,64,26,166,10.5,73,4.5,332,26.5,79.2,overripe,synthetic_v2,simulated; true spoil=0.59
167,2026-06-23_PM,APPLE_02,apple,2026-06-23T18:00:00,22.5,room,64,28,159,8.6,78,6.1,340,30.0,84.0,overripe,synthetic_v2,simulated; true spoil=0.59
168,2026-06-24_AM,APPLE_02,apple,2026-06-24T06:00:00,23.0,room,69,23,172,11.0,71,4.9,324,29.1,67.7,overripe,synthetic_v2,simulated; true spoil=0.60
169,2026-06-24_PM,APPLE_02,apple,2026-06-24T18:00:00,23.5,room,63,28,157,8.6,76,5.1,317,29.5,68.1,overripe,synthetic_v2,simulated; true spoil=0.60
170,2026-06-25_AM,APPLE_02,apple,2026-06-25T06:00:00,24.0,room,64,26,177,11.6,77,6.0,313,28.6,68.8,overripe,synthetic_v2,simulated; true spoil=0.62
171,2026-06-25_PM,APPLE_02,apple,2026-06-25T18:00:00,24.5,room,61,23,165,10.9,78,6.7,324,28.4,67.6,overripe,synthetic_v2,simulated; true spoil=0.62
172,2026-06-26_AM,APPLE_02,apple,2026-06-26T06:00:00,25.0,room,67,22,173,10.7,67,6.8,302,26.6,64.2,overripe,synthetic_v2,simulated; true spoil=0.63
173,2026-06-26_PM,APPLE_02,apple,2026-06-26T18:00:00,25.5,room,67,24,185,10.0,78,6.2,314,28.6,67.7,overripe,synthetic_v2,simulated; true spoil=0.63
174,2026-06-27_AM,APPLE_02,apple,2026-06-27T06:00:00,26.0,room,60,22,167,10.3,72,6.1,308,26.2,56.9,overripe,synthetic_v2,simulated; true spoil=0.64
175,2026-06-27_PM,APPLE_02,apple,2026-06-27T18:00:00,26.5,room,63,22,166,11.3,72,5.7,329,26.4,70.3,overripe,synthetic_v2,simulated; true spoil=0.64
176,2026-06-28_AM,APPLE_02,apple,2026-06-28T06:00:00,27.0,room,62,20,176,9.8,65,5.1,297,25.7,67.5,overripe,synthetic_v2,simulated; true spoil=0.65
177,2026-06-28_PM,APPLE_02,apple,2026-06-28T18:00:00,27.5,room,66,26,179,11.0,81,5.7,299,27.5,61.8,overripe,synthetic_v2,simulated; true spoil=0.65
178,2026-06-29_AM,APPLE_02,apple,2026-06-29T06:00:00,28.0,room,66,24,179,10.1,80,6.4,292,25.7,60.9,overripe,synthetic_v2,simulated; true spoil=0.67
179,2026-06-29_PM,APPLE_02,apple,2026-06-29T18:00:00,28.5,room,65,21,175,10.3,81,6.9,298,25.9,61.4,overripe,synthetic_v2,simulated; true spoil=0.67
180,2026-06-30_AM,APPLE_02,apple,2026-06-30T06:00:00,29.0,room,69,19,184,10.6,78,6.3,301,25.7,75.1,overripe,synthetic_v2,simulated; true spoil=0.68
181,2026-06-30_PM,APPLE_02,apple,2026-06-30T18:00:00,29.5,room,66,21,186,11.4,76,5.2,292,26.4,54.1,overripe,synthetic_v2,simulated; true spoil=0.68
182,2026-07-01_AM,APPLE_02,apple,2026-07-01T06:00:00,30.0,room,66,21,180,11.9,75,5.3,286,24.3,65.5,overripe,synthetic_v2,simulated; true spoil=0.69
183,2026-07-01_PM,APPLE_02,apple,2026-07-01T18:00:00,30.5,room,63,19,182,10.5,80,6.2,275,28.0,68.2,overripe,synthetic_v2,simulated; true spoil=0.69
184,2026-07-02_AM,APPLE_02,apple,2026-07-02T06:00:00,31.0,room,68,20,175,9.2,78,5.2,271,24.6,63.7,overripe,synthetic_v2,simulated; true spoil=0.70
185,2026-07-02_PM,APPLE_02,apple,2026-07-02T18:00:00,31.5,room,67,19,187,11.5,78,4.7,276,25.3,63.1,overripe,synthetic_v2,simulated; true spoil=0.70
186,2026-07-03_AM,APPLE_02,apple,2026-07-03T06:00:00,32.0,room,72,23,190,11.1,84,7.4,296,26.3,59.9,overripe,synthetic_v2,simulated; true spoil=0.71
187,2026-07-03_PM,APPLE_02,apple,2026-07-03T18:00:00,32.5,room,68,20,198,12.3,82,5.4,285,27.5,61.8,overripe,synthetic_v2,simulated; true spoil=0.71
188,2026-07-04_AM,APPLE_02,apple,2026-07-04T06:00:00,33.0,room,74,19,197,11.3,73,4.2,278,25.6,63.2,overripe,synthetic_v2,simulated; true spoil=0.72
189,2026-07-04_PM,APPLE_02,apple,2026-07-04T18:00:00,33.5,room,71,23,199,10.5,79,5.7,288,26.9,58.1,overripe,synthetic_v2,simulated; true spoil=0.72
190,2026-07-05_AM,APPLE_02,apple,2026-07-05T06:00:00,34.0,room,77,24,201,10.5,87,5.1,263,27.3,56.4,overripe,synthetic_v2,simulated; true spoil=0.73
191,2026-07-05_PM,APPLE_02,apple,2026-07-05T18:00:00,34.5,room,72,18,204,10.1,85,7.5,265,27.4,66.0,overripe,synthetic_v2,simulated; true spoil=0.73
192,2026-07-06_AM,APPLE_02,apple,2026-07-06T06:00:00,35.0,room,79,22,203,10.0,82,6.7,281,24.5,71.0,overripe,synthetic_v2,simulated; true spoil=0.73
193,2026-07-06_PM,APPLE_02,apple,2026-07-06T18:00:00,35.5,room,71,20,198,10.6,88,6.9,273,27.7,57.1,overripe,synthetic_v2,simulated; true spoil=0.73
194,2026-07-07_AM,APPLE_02,apple,2026-07-07T06:00:00,36.0,room,77,22,208,12.5,81,5.9,272,25.4,64.4,overripe,synthetic_v2,simulated; true spoil=0.74
195,2026-07-07_PM,APPLE_02,apple,2026-07-07T18:00:00,36.5,room,73,21,196,9.8,78,5.2,279,25.5,63.3,overripe,synthetic_v2,simulated; true spoil=0.74
196,2026-07-08_AM,APPLE_02,apple,2026-07-08T06:00:00,37.0,room,72,20,200,12.1,76,6.2,272,24.3,56.0,overripe,synthetic_v2,simulated; true spoil=0.75
197,2026-07-08_PM,APPLE_02,apple,2026-07-08T18:00:00,37.5,room,80,21,205,12.3,86,6.0,266,25.1,67.0,overripe,synthetic_v2,simulated; true spoil=0.75
198,2026-07-09_AM,APPLE_02,apple,2026-07-09T06:00:00,38.0,room,76,26,208,12.0,99,6.3,264,26.9,53.1,overripe,synthetic_v2,simulated; true spoil=0.76
199,2026-07-09_PM,APPLE_02,apple,2026-07-09T18:00:00,38.5,room,74,22,214,12.0,94,6.1,253,27.7,51.0,overripe,synthetic_v2,simulated; true spoil=0.76
200,2026-07-10_AM,APPLE_02,apple,2026-07-10T06:00:00,39.0,room,77,20,210,12.2,87,6.5,253,26.6,45.9,overripe,synthetic_v2,simulated; true spoil=0.77
201,2026-07-10_PM,APPLE_02,apple,2026-07-10T18:00:00,39.5,room,76,25,206,12.5,94,8.0,245,26.6,49.2,overripe,synthetic_v2,simulated; true spoil=0.77
202,2026-07-11_AM,APPLE_02,apple,2026-07-11T06:00:00,40.0,room,80,25,214,12.5,96,7.2,253,25.3,60.4,overripe,synthetic_v2,simulated; true spoil=0.78
203,2026-07-11_PM,APPLE_02,apple,2026-07-11T18:00:00,40.5,room,81,23,221,13.0,96,6.9,247,28.0,56.4,overripe,synthetic_v2,simulated; true spoil=0.78
204,2026-07-12_AM,APPLE_02,apple,2026-07-12T06:00:00,41.0,room,82,24,219,12.8,94,6.0,246,28.8,52.9,overripe,synthetic_v2,simulated; true spoil=0.78
205,2026-07-12_PM,APPLE_02,apple,2026-07-12T18:00:00,41.5,room,77,21,225,12.4,91,6.6,257,28.3,57.8,overripe,synthetic_v2,simulated; true spoil=0.78
206,2026-07-13_AM,APPLE_02,apple,2026-07-13T06:00:00,42.0,room,76,26,216,13.4,94,6.3,264,27.8,56.4,overripe,synthetic_v2,simulated; true spoil=0.79
207,2026-07-13_PM,APPLE_02,apple,2026-07-13T18:00:00,42.5,room,78,24,223,12.1,98,6.7,246,29.2,52.5,overripe,synthetic_v2,simulated; true spoil=0.79
208,2026-07-14_AM,APPLE_02,apple,2026-07-14T06:00:00,43.0,room,73,28,213,13.4,99,7.2,242,26.7,50.5,overripe,synthetic_v2,simulated; true spoil=0.80
209,2026-07-14_PM,APPLE_02,apple,2026-07-14T18:00:00,43.5,room,75,27,222,12.3,101,8.6,247,28.7,64.0,overripe,synthetic_v2,simulated; true spoil=0.80
210,2026-07-15_AM,APPLE_02,apple,2026-07-15T06:00:00,44.0,room,76,28,230,11.6,102,6.7,239,28.7,47.4,overripe,synthetic_v2,simulated; true spoil=0.80
211,2026-07-15_PM,APPLE_02,apple,2026-07-15T18:00:00,44.5,room,72,24,216,12.7,97,8.1,232,27.8,53.1,overripe,synthetic_v2,simulated; true spoil=0.80
212,2026-07-16_AM,APPLE_02,apple,2026-07-16T06:00:00,45.0,room,69,27,218,12.5,100,6.8,235,28.3,49.8,rotten,synthetic_v2,simulated; true spoil=0.81
213,2026-07-16_PM,APPLE_02,apple,2026-07-16T18:00:00,45.5,room,72,28,216,13.4,107,6.3,241,30.0,50.6,rotten,synthetic_v2,simulated; true spoil=0.81
214,2026-07-17_AM,APPLE_02,apple,2026-07-17T06:00:00,46.0,room,67,26,214,11.1,103,6.1,228,30.3,47.7,rotten,synthetic_v2,simulated; true spoil=0.82
215,2026-07-17_PM,APPLE_02,apple,2026-07-17T18:00:00,46.5,room,70,26,223,11.8,107,8.6,244,31.0,48.0,rotten,synthetic_v2,simulated; true spoil=0.82
216,2026-07-18_AM,APPLE_02,apple,2026-07-18T06:00:00,47.0,room,74,26,226,12.5,104,6.1,254,28.2,51.0,rotten,synthetic_v2,simulated; true spoil=0.82
217,2026-07-18_PM,APPLE_02,apple,2026-07-18T18:00:00,47.5,room,68,27,233,12.0,107,6.5,207,30.7,51.7,rotten,synthetic_v2,simulated; true spoil=0.82
218,2026-07-19_AM,APPLE_02,apple,2026-07-19T06:00:00,48.0,room,67,26,219,11.2,102,6.4,238,29.3,52.3,rotten,synthetic_v2,simulated; true spoil=0.83
219,2026-07-19_PM,APPLE_02,apple,2026-07-19T18:00:00,48.5,room,70,25,226,14.1,108,8.2,224,31.5,42.5,rotten,synthetic_v2,simulated; true spoil=0.83
220,2026-07-20_AM,APPLE_02,apple,2026-07-20T06:00:00,49.0,room,69,30,220,11.9,114,7.2,247,30.2,41.6,rotten,synthetic_v2,simulated; true spoil=0.83
221,2026-07-20_PM,APPLE_02,apple,2026-07-20T18:00:00,49.5,room,64,25,215,12.9,109,6.9,242,31.2,52.4,rotten,synthetic_v2,simulated; true spoil=0.83
222,2026-07-21_AM,APPLE_02,apple,2026-07-21T06:00:00,50.0,room,67,27,219,12.7,104,6.3,249,27.9,54.2,rotten,synthetic_v2,simulated; true spoil=0.84
223,2026-07-21_PM,APPLE_02,apple,2026-07-21T18:00:00,50.5,room,69,30,224,13.3,110,7.6,244,30.7,52.1,rotten,synthetic_v2,simulated; true spoil=0.84
224,2026-07-22_AM,APPLE_02,apple,2026-07-22T06:00:00,51.0,room,62,28,230,13.9,109,8.4,219,32.0,49.9,rotten,synthetic_v2,simulated; true spoil=0.84
225,2026-07-22_PM,APPLE_02,apple,2026-07-22T18:00:00,51.5,room,66,25,224,13.0,106,7.2,207,31.1,50.1,rotten,synthetic_v2,simulated; true spoil=0.84
226,2026-07-23_AM,APPLE_02,apple,2026-07-23T06:00:00,52.0,room,70,30,222,12.3,118,6.6,203,30.1,44.9,rotten,synthetic_v2,simulated; true spoil=0.85
227,2026-07-23_PM,APPLE_02,apple,2026-07-23T18:00:00,52.5,room,66,33,226,12.4,117,7.8,232,33.0,58.6,rotten,synthetic_v2,simulated; true spoil=0.85
228,2026-07-24_AM,APPLE_02,apple,2026-07-24T06:00:00,53.0,room,64,33,219,12.4,109,7.0,216,29.6,60.5,rotten,synthetic_v2,simulated; true spoil=0.85
229,2026-07-24_PM,APPLE_02,apple,2026-07-24T18:00:00,53.5,room,64,29,227,13.2,118,6.8,223,32.7,58.0,rotten,synthetic_v2,simulated; true spoil=0.85
230,2026-07-25_AM,APPLE_02,apple,2026-07-25T06:00:00,54.0,room,62,29,231,13.9,117,8.2,214,32.2,43.3,rotten,synthetic_v2,simulated; true spoil=0.86
231,2026-07-25_PM,APPLE_02,apple,2026-07-25T18:00:00,54.5,room,66,29,229,12.7,116,8.4,196,32.5,55.2,rotten,synthetic_v2,simulated; true spoil=0.86
232,2026-07-26_AM,APPLE_02,apple,2026-07-26T06:00:00,55.0,room,71,28,236,13.3,110,7.1,226,31.7,36.3,rotten,synthetic_v2,simulated; true spoil=0.86
233,2026-07-26_PM,APPLE_02,apple,2026-07-26T18:00:00,55.5,room,61,30,232,14.7,114,7.9,232,32.6,53.6,rotten,synthetic_v2,simulated; true spoil=0.86
234,2026-07-27_AM,APPLE_02,apple,2026-07-27T06:00:00,56.0,room,60,30,220,13.6,115,7.8,225,30.0,47.2,rotten,synthetic_v2,simulated; true spoil=0.87
235,2026-07-27_PM,APPLE_02,apple,2026-07-27T18:00:00,56.5,room,70,25,238,14.7,115,7.4,218,32.6,58.3,rotten,synthetic_v2,simulated; true spoil=0.87
236,2026-07-28_AM,APPLE_02,apple,2026-07-28T06:00:00,57.0,room,66,26,222,14.2,111,7.6,201,30.6,46.2,rotten,synthetic_v2,simulated; true spoil=0.87
237,2026-07-28_PM,APPLE_02,apple,2026-07-28T18:00:00,57.5,room,65,28,227,11.7,113,7.1,202,31.8,47.5,rotten,synthetic_v2,simulated; true spoil=0.87
238,2026-07-29_AM,APPLE_02,apple,2026-07-29T06:00:00,58.0,room,60,26,231,11.8,114,8.1,203,29.8,52.3,rotten,synthetic_v2,simulated; true spoil=0.88
239,2026-07-29_PM,APPLE_02,apple,2026-07-29T18:00:00,58.5,room,63,28,226,12.4,116,8.2,224,31.2,51.8,rotten,synthetic_v2,simulated; true spoil=0.88
240,2026-07-30_AM,APPLE_02,apple,2026-07-30T06:00:00,59.0,room,74,26,231,13.8,108,7.5,211,29.5,46.4,rotten,synthetic_v2,simulated; true spoil=0.88
241,2026-07-30_PM,APPLE_02,apple,2026-07-30T18:00:00,59.5,room,60,29,225,13.6,114,6.9,228,30.6,50.7,rotten,synthetic_v2,simulated; true spoil=0.88
242,2026-07-31_AM,APPLE_02,apple,2026-07-31T06:00:00,60.0,room,61,31,227,15.6,120,8.3,212,30.4,57.0,rotten,synthetic_v2,simulated; true spoil=0.88
243,2026-07-31_PM,APPLE_02,apple,2026-07-31T18:00:00,60.5,room,70,26,239,13.3,114,6.0,196,32.5,45.6,rotten,synthetic_v2,simulated; true spoil=0.88
244,2026-08-01_AM,APPLE_02,apple,2026-08-01T06:00:00,61.0,room,64,26,227,12.3,111,8.4,224,29.8,53.7,rotten,synthetic_v2,simulated; true spoil=0.89
245,2026-08-01_PM,APPLE_02,apple,2026-08-01T18:00:00,61.5,room,65,31,234,14.9,120,7.6,214,33.3,54.9,rotten,synthetic_v2,simulated; true spoil=0.89
246,2026-08-02_AM,APPLE_02,apple,2026-08-02T06:00:00,62.0,room,68,26,241,13.8,111,7.2,214,30.3,57.7,rotten,synthetic_v2,simulated; true spoil=0.89
247,2026-08-02_PM,APPLE_02,apple,2026-08-02T18:00:00,62.5,room,71,30,233,12.6,122,7.6,224,29.8,46.0,rotten,synthetic_v2,simulated; true spoil=0.89
248,2026-08-03_AM,APPLE_02,apple,2026-08-03T06:00:00,63.0,room,67,27,229,12.8,116,8.3,195,29.5,49.3,rotten,synthetic_v2,simulated; true spoil=0.90
249,2026-08-03_PM,APPLE_02,apple,2026-08-03T18:00:00,63.5,room,69,28,237,14.1,117,8.6,190,30.4,53.2,rotten,synthetic_v2,simulated; true spoil=0.90
250,2026-08-04_AM,APPLE_02,apple,2026-08-04T06:00:00,64.0,room,70,28,230,13.2,114,6.5,191,27.1,53.6,rotten,synthetic_v2,simulated; true spoil=0.90
251,2026-08-04_PM,APPLE_02,apple,2026-08-04T18:00:00,64.5,room,75,26,243,12.6,119,7.4,188,31.4,60.5,rotten,synthetic_v2,simulated; true spoil=0.90
252,2026-08-05_AM,APPLE_02,apple,2026-08-05T06:00:00,65.0,room,62,26,226,11.3,113,7.7,189,27.7,57.3,rotten,synthetic_v2,simulated; true spoil=0.90
253,2026-08-05_PM,APPLE_02,apple,2026-08-05T18:00:00,65.5,room,71,24,239,12.5,114,8.5,194,30.7,57.7,rotten,synthetic_v2,simulated; true spoil=0.90
254,2026-08-06_AM,APPLE_02,apple,2026-08-06T06:00:00,66.0,room,75,27,239,13.4,114,7.0,192,28.0,62.0,rotten,synthetic_v2,simulated; true spoil=0.91
255,2026-08-06_PM,APPLE_02,apple,2026-08-06T18:00:00,66.5,room,77,26,241,12.8,113,9.4,211,28.4,65.5,rotten,synthetic_v2,simulated; true spoil=0.91
256,2026-06-01_AM,APPLE_03,apple,2026-06-01T06:00:00,0.0,room,66,24,80,4.2,27,4.8,466,26.7,62.0,fresh,synthetic_v2,simulated; true spoil=0.18
257,2026-06-01_PM,APPLE_03,apple,2026-06-01T18:00:00,0.5,room,60,24,77,5.7,25,4.8,470,30.4,74.1,fresh,synthetic_v2,simulated; true spoil=0.18
258,2026-06-02_AM,APPLE_03,apple,2026-06-02T06:00:00,1.0,room,68,25,87,4.6,31,5.6,483,29.0,63.8,fresh,synthetic_v2,simulated; true spoil=0.21
259,2026-06-02_PM,APPLE_03,apple,2026-06-02T18:00:00,1.5,room,71,25,86,6.2,31,3.9,463,30.9,64.7,fresh,synthetic_v2,simulated; true spoil=0.21
260,2026-06-03_AM,APPLE_03,apple,2026-06-03T06:00:00,2.0,room,75,26,98,6.4,32,3.9,447,29.7,63.0,fresh,synthetic_v2,simulated; true spoil=0.25
261,2026-06-03_PM,APPLE_03,apple,2026-06-03T18:00:00,2.5,room,67,24,87,5.4,33,3.7,457,28.6,66.3,fresh,synthetic_v2,simulated; true spoil=0.25
262,2026-06-04_AM,APPLE_03,apple,2026-06-04T06:00:00,3.0,room,71,27,103,7.2,35,4.4,443,30.0,61.5,fresh,synthetic_v2,simulated; true spoil=0.28
263,2026-06-04_PM,APPLE_03,apple,2026-06-04T18:00:00,3.5,room,71,28,102,9.0,38,4.2,436,30.0,57.3,fresh,synthetic_v2,simulated; true spoil=0.28
264,2026-06-05_AM,APPLE_03,apple,2026-06-05T06:00:00,4.0,room,72,27,103,6.7,42,4.2,423,27.1,64.2,fresh,synthetic_v2,simulated; true spoil=0.31
265,2026-06-05_PM,APPLE_03,apple,2026-06-05T18:00:00,4.5,room,76,28,112,8.0,42,5.4,450,30.8,56.8,fresh,synthetic_v2,simulated; true spoil=0.31
266,2026-06-06_AM,APPLE_03,apple,2026-06-06T06:00:00,5.0,room,76,28,119,6.4,44,2.9,416,31.6,69.8,ripe,synthetic_v2,simulated; true spoil=0.34
267,2026-06-06_PM,APPLE_03,apple,2026-06-06T18:00:00,5.5,room,77,29,120,7.2,44,5.9,394,30.5,54.3,ripe,synthetic_v2,simulated; true spoil=0.34
268,2026-06-07_AM,APPLE_03,apple,2026-06-07T06:00:00,6.0,room,78,27,132,7.1,46,4.1,408,32.1,59.2,ripe,synthetic_v2,simulated; true spoil=0.36
269,2026-06-07_PM,APPLE_03,apple,2026-06-07T18:00:00,6.5,room,75,29,118,5.2,43,3.9,410,30.7,64.7,ripe,synthetic_v2,simulated; true spoil=0.36
270,2026-06-08_AM,APPLE_03,apple,2026-06-08T06:00:00,7.0,room,76,28,127,8.3,51,4.5,391,30.0,66.1,ripe,synthetic_v2,simulated; true spoil=0.39
271,2026-06-08_PM,APPLE_03,apple,2026-06-08T18:00:00,7.5,room,79,30,136,8.2,51,5.5,398,32.8,68.2,ripe,synthetic_v2,simulated; true spoil=0.39
272,2026-06-09_AM,APPLE_03,apple,2026-06-09T06:00:00,8.0,room,76,26,136,7.8,43,4.0,397,30.8,72.9,ripe,synthetic_v2,simulated; true spoil=0.42
273,2026-06-09_PM,APPLE_03,apple,2026-06-09T18:00:00,8.5,room,82,27,139,5.6,53,5.1,376,34.0,69.1,ripe,synthetic_v2,simulated; true spoil=0.42
274,2026-06-10_AM,APPLE_03,apple,2026-06-10T06:00:00,9.0,room,70,31,127,7.3,58,7.0,391,30.5,65.2,ripe,synthetic_v2,simulated; true spoil=0.44
275,2026-06-10_PM,APPLE_03,apple,2026-06-10T18:00:00,9.5,room,78,28,150,6.8,56,6.8,364,32.5,66.4,ripe,synthetic_v2,simulated; true spoil=0.44
276,2026-06-11_AM,APPLE_03,apple,2026-06-11T06:00:00,10.0,room,74,28,146,8.7,52,5.9,345,30.6,64.8,ripe,synthetic_v2,simulated; true spoil=0.46
277,2026-06-11_PM,APPLE_03,apple,2026-06-11T18:00:00,10.5,room,73,31,147,9.2,57,5.0,364,31.7,70.4,ripe,synthetic_v2,simulated; true spoil=0.46
278,2026-06-12_AM,APPLE_03,apple,2026-06-12T06:00:00,11.0,room,72,31,143,9.3,64,4.8,350,29.7,69.0,ripe,synthetic_v2,simulated; true spoil=0.49
279,2026-06-12_PM,APPLE_03,apple,2026-06-12T18:00:00,11.5,room,74,29,151,10.4,62,6.5,343,33.4,66.9,ripe,synthetic_v2,simulated; true spoil=0.49
280,2026-06-13_AM,APPLE_03,apple,2026-06-13T06:00:00,12.0,room,75,34,155,9.2,69,4.5,353,30.7,76.9,ripe,synthetic_v2,simulated; true spoil=0.51
281,2026-06-13_PM,APPLE_03,apple,2026-06-13T18:00:00,12.5,room,77,31,159,10.1,57,6.4,355,33.5,66.8,ripe,synthetic_v2,simulated; true spoil=0.51
282,2026-06-14_AM,APPLE_03,apple,2026-06-14T06:00:00,13.0,room,69,30,154,9.1,70,5.0,339,31.8,65.5,overripe,synthetic_v2,simulated; true spoil=0.53
283,2026-06-14_PM,APPLE_03,apple,2026-06-14T18:00:00,13.5,room,69,29,150,9.7,64,5.9,355,32.5,67.2,overripe,synthetic_v2,simulated; true spoil=0.53
284,2026-06-15_AM,APPLE_03,apple,2026-06-15T06:00:00,14.0,room,75,29,162,8.7,65,5.8,338,30.9,73.6,overripe,synthetic_v2,simulated; true spoil=0.55
285,2026-06-15_PM,APPLE_03,apple,2026-06-15T18:00:00,14.5,room,69,29,155,9.3,70,5.3,324,32.0,73.7,overripe,synthetic_v2,simulated; true spoil=0.55
286,2026-06-16_AM,APPLE_03,apple,2026-06-16T06:00:00,15.0,room,67,25,160,9.9,67,6.0,331,29.1,69.5,overripe,synthetic_v2,simulated; true spoil=0.57
287,2026-06-16_PM,APPLE_03,apple,2026-06-16T18:00:00,15.5,room,66,34,161,10.1,80,6.4,308,33.8,72.9,overripe,synthetic_v2,simulated; true spoil=0.57
288,2026-06-17_AM,APPLE_03,apple,2026-06-17T06:00:00,16.0,room,65,31,164,11.4,79,6.3,298,30.8,79.0,overripe,synthetic_v2,simulated; true spoil=0.59
289,2026-06-17_PM,APPLE_03,apple,2026-06-17T18:00:00,16.5,room,71,29,167,10.9,78,6.4,319,31.7,70.8,overripe,synthetic_v2,simulated; true spoil=0.59
290,2026-06-18_AM,APPLE_03,apple,2026-06-18T06:00:00,17.0,room,68,29,171,11.1,83,6.6,297,30.7,64.2,overripe,synthetic_v2,simulated; true spoil=0.60
291,2026-06-18_PM,APPLE_03,apple,2026-06-18T18:00:00,17.5,room,68,29,162,12.9,72,6.4,310,29.5,72.5,overripe,synthetic_v2,simulated; true spoil=0.60
292,2026-06-19_AM,APPLE_03,apple,2026-06-19T06:00:00,18.0,room,64,26,166,9.9,71,5.0,290,30.3,65.5,overripe,synthetic_v2,simulated; true spoil=0.62
293,2026-06-19_PM,APPLE_03,apple,2026-06-19T18:00:00,18.5,room,70,26,175,10.9,74,4.8,309,29.4,63.2,overripe,synthetic_v2,simulated; true spoil=0.62
294,2026-06-20_AM,APPLE_03,apple,2026-06-20T06:00:00,19.0,room,61,25,170,11.2,73,6.0,294,31.5,75.9,overripe,synthetic_v2,simulated; true spoil=0.64
295,2026-06-20_PM,APPLE_03,apple,2026-06-20T18:00:00,19.5,room,64,28,167,9.2,79,7.6,284,30.0,74.6,overripe,synthetic_v2,simulated; true spoil=0.64
296,2026-06-21_AM,APPLE_03,apple,2026-06-21T06:00:00,20.0,room,61,26,165,10.8,79,5.1,269,28.3,79.6,overripe,synthetic_v2,simulated; true spoil=0.65
297,2026-06-21_PM,APPLE_03,apple,2026-06-21T18:00:00,20.5,room,60,29,173,11.2,84,5.8,291,31.2,65.7,overripe,synthetic_v2,simulated; true spoil=0.65
298,2026-06-22_AM,APPLE_03,apple,2026-06-22T06:00:00,21.0,room,61,25,165,11.8,78,5.9,273,27.4,61.0,overripe,synthetic_v2,simulated; true spoil=0.67
